"HHID","PID","h4q2","h4q3","h4q4","h4q5","h4q6","h4q7","h4q8","h4q9","h4q10","h4q11","h4q12","h4q13","h4q14","h4q15a","h4q15b","h4q15c","h4q15d","h4q15e","h4q15f","h4q15g","h4q16","h4q17","h4q18","h2q1"
"2123001309","212300130905",1,,4,3,,,,13,14,1,1,2,40,0,4000,12000,0,,0,16000,1,1,2,
"2123001309","212300130907",2,"212300130901",3,3,,,,11,12,1,1,2,40,0,4000,8000,0,,0,12000,1,1,2,
"2123001309","212300130906",2,"212300130901",3,3,,,,12,13,1,1,2,40,0,4000,12000,0,,0,16000,1,1,2,
"2123001309","212300130901",1,,4,2,,16,3,,,,,,,,,,,,,,,,,
"2123001309","212300130903",2,"212300130901",4,3,,,,15,16,1,1,,,0,10500,20000,0,,6000,36500,1,1,2,
"2123001309","212300130908",2,"212300130901",1,1,96,,,,,,,,,,,,,,,,,,,
"2123001310","212300131004",2,"212300131001",1,3,,,,10,11,2,1,2,45,0,0,4000,0,,2000,6000,2,,2,
"2123001310","212300131006",2,"212300131001",4,3,,,,16,30,2,2,,,0,0,0,0,0,0,,2,,,
"2123001310","212300131005",2,"212300131001",4,3,,,,16,30,2,2,,,150000,0,0,12000,60000,0,222000,2,,,
"2123001310","212300131008",2,"212300131001",4,3,,,,15,15,1,1,2,30,0,6000,9000,0,,0,15000,1,1,3,
"2123001310","212300131007",1,,2,2,,16,10,,,,,,,,,,,,,,,,,
"2123001310","212300131003",2,"212300131001",1,1,10,,,,,,,,,,,,,,,,,,,
"2123001310","212300131001",1,,2,2,,15,10,,,,,,,,,,,,,,,,,
"2143000202","214300020208",2,"214300020202",1,1,10,,,,,,,,,,,,,,,,,,,
"2143000202","214300020203",2,"214300020202",4,3,,,,15,16,1,1,,,0,0,4500,0,,6000,10500,1,1,2,
"2143000202","214300020205",2,"214300020202",1,3,,,,12,12,1,1,,,0,5000,3000,0,,5000,13000,1,1,3,
"2143000202","214300020204",2,"214300020202",1,3,,,,12,12,1,1,,,0,0,3000,0,,6000,9000,1,1,3,
"2143000202","214300020207",2,"214300020202",1,1,10,,,,,,,,,,,,,,,,,,,
"2143000202","214300020202",1,,4,2,,17,3,,,,,,,,,,,,,,,,,
"2143000202","214300020206",2,"214300020202",1,3,,,,11,11,1,1,1,20,0,0,3000,0,,5000,8000,1,1,3,
"2143000202","214300020201",2,"214300020202",4,2,,99,3,,,,,,,,,,,,,,,,,
"2143000203","214300020310",2,"214300020301",1,1,10,,,,,,,,,,,,,,,,,,,
"2143000203","214300020301",1,,4,2,,17,10,,,,,,,,,,,,,,,,,
"2143000203","214300020309",2,"214300020301",4,3,,,,13,14,1,1,3,60,0,11000,10200,0,,1000,22200,1,1,3,
"2143000203","214300020302",2,"214300020301",2,2,,14,12,,,,,,,,,,,,,,,,,
"2143000203","214300020308",2,"214300020301",3,3,,,,10,11,1,1,3,60,0,4000,3300,0,,0,7300,1,1,3,
"2143000203","214300020307",2,"214300020301",3,3,,,,11,12,1,1,3,60,0,4000,3300,0,,0,7300,1,1,3,
"2143000203","214300020305",2,"214300020301",4,3,,,,15,16,1,1,3,60,0,11000,19500,0,,1000,31500,1,1,3,
"2143000204","214300020403",2,"214300020401",4,3,,,,31,30,2,2,,,1414000,25000,180000,13500,0,90000,1722500,2,,,
"2143000204","214300020404",2,"214300020401",4,3,,,,15,16,2,3,0,0,600000,23000,45000,15000,0,35000,718000,2,,,
"2143000204","214300020402",2,"214300020401",4,2,,41,3,,,,,,,,,,,,,,,,,
"2143000204","214300020401",1,,4,2,,33,3,,,,,,,,,,,,,,,,,
"2143000205","214300020502",2,"214300020501",1,1,8,,,,,,,,,,,,,,,,,,,
"2143000205","214300020505",2,"214300020501",1,3,,,,10,11,1,1,,,0,10000,3100,0,,4500,17600,1,1,3,
"2143000205","214300020504",2,"214300020501",1,3,,,,11,12,1,1,,,0,10000,3900,0,,4500,18400,1,1,3,
"2143000205","214300020501",1,,4,2,,15,3,,,,,,,,,,,,,,,,,
"2143000205","214300020503",2,"214300020501",4,3,,,,12,13,1,1,,,0,10000,4600,0,,4500,19100,1,1,3,
"2143000206","214300020603",2,"214300020601",1,3,,,,10,10,1,1,1,20,0,0,2500,0,,5000,7500,1,1,2,
"2143000206","214300020602",2,"214300020601",4,2,,16,3,,,,,,,,,,,,,,,,,
"2143000206","214300020604",2,"214300020601",1,1,10,,,,,,,,,,,,,,,,,,,
"2143000206","214300020601",1,,4,2,,34,3,,,,,,,,,,,,,,,,,
"2143000207","214300020707",2,"214300020701",4,3,,,,13,14,1,1,3,45,0,10000,19500,0,,36000,65500,1,1,2,
"2143000207","214300020706",2,"214300020701",4,3,,,,14,15,1,1,3,45,0,6000,19500,0,,36000,61500,1,1,2,
"2143000207","214300020710",2,"214300020701",1,1,10,,,,,,,,,,,,,,,,,,,
"2143000207","214300020709",2,"214300020701",4,3,,,,1,1,2,1,1,45,90000,5000,10200,0,,14700,119900,2,,2,
"2143000207","214300020708",2,"214300020701",4,3,,,,11,12,1,1,3,40,0,15000,19500,0,,36000,70500,1,1,2,
"2143000207","214300020701",1,,4,2,,41,3,,,,,,,,,,,,,,,,,
"2143000207","214300020703",2,"214300020702",4,3,,,,32,32,2,2,,,0,50000,90000,30000,900000,55000,1125000,2,,,
"2143000207","214300020702",2,"214300020701",4,2,,17,3,,,,,,,,,,,,,,,,,
"2143000207","214300020705",2,"214300020701",4,3,,,,15,15,1,1,3,30,0,10000,19500,0,,36000,65500,1,1,2,
"2143000207","214300020704",2,"214300020701",4,3,,,,30,31,2,2,,,0,50000,90000,30000,900000,55000,1125000,2,,,
"2143000208","214300020802",2,"2143000208010",1,1,8,,,,,,,,,,,,,,,,,,,
"2143000208","214300020803",2,"2143000208010",4,3,,,,12,13,1,1,2,60,0,3500,6600,0,,0,10100,1,1,1,
"2143000208","214300020801",1,,4,2,,15,3,,,,,,,,,,,,,,,,,
"214300020802","2143000208020",1,,1,1,1,,,,,,,,,,,,,,,,,,,
"214300020804","2143000208040",2,"21430002080404",4,2,,34,3,,,,,,,,,,,,,,,,,
"214300020804","21430002080404",1,,4,2,,34,3,,,,,,,,,,,,,,,,,
"214300020807","2143000208070",1,,4,2,,15,12,,,,,,,,,,,,,,,,,
"214300020808","21430002080808",2,"21430002080801",4,2,,16,10,,,,,,,,,,,,,,,,,
"214300020808","21430002080801",1,,4,2,,34,12,,,,,,,,,,,,,,,,,
"214300020808","21430002080805",2,"21430002080801",1,3,,,,10,11,1,1,0,40,0,0,18000,0,,6000,24000,1,1,2,
"214300020808","21430002080803",2,"21430002080801",4,2,,15,10,,,,,,,,,,,,,,,,,
"2143000210","214300021002",1,,1,2,8,14,,,,,,,,,,,,,,,,,,
"2143000210","214300021009",2,"214300021002",4,2,,99,3,,,,,,,,,,,,,,,,,
"2143000210","214300021005",2,"214300021002",4,3,,,,30,31,1,1,4,60,15000,20000,45000,0,,20000,100000,1,1,2,
"2143000210","214300021004",2,"214300021002",4,3,,,,35,35,1,2,,,780000,20000,120000,60000,0,0,980000,2,,,
"2143000210","214300021003",2,"214300021002",4,3,,,,61,61,1,2,,,2400000,0,300000,160000,0,0,2860000,1,1,,
"2143000210","214300021006",2,"214300021002",4,3,,,,12,13,1,1,2,30,0,0,6000,0,,0,6000,1,1,3,
"2143000210","214300021007",2,"214300021002",1,3,,,,1,1,2,1,0,5,60000,0,2000,0,,0,62000,2,,3,
"2143000210","214300021001",2,"214300021002",4,2,,31,3,,,,,,,,,,,,,,,,,
"2143000210","214300021008",2,"214300021002",1,3,,,,1,1,2,1,0,5,60000,0,2000,0,,0,62000,2,,3,
"2143000301","214300030104",2,"214300030102",4,3,,,,12,13,1,1,0,5,0,0,3200,0,,10000,13200,1,1,2,
"2143000301","214300030102",1,,1,2,,15,3,,,,,,,,,,,,,,,,,
"2143000301","214300030101",2,"214300030102",4,2,,16,3,,,,,,,,,,,,,,,,,
"2143000301","214300030108",2,"214300030102",4,3,,,,15,16,1,1,1,14,0,14000,4200,0,,15000,33200,1,1,2,
"2143000301","214300030105",2,"214300030102",1,3,,,,13,12,1,1,1,14,0,0,3600,0,,12000,15600,1,1,2,
"2143000301","214300030103",2,"214300030102",4,3,,,,15,16,1,1,1,14,0,5000,4300,0,,15000,24300,1,1,2,
"2143000302","214300030203",2,"214300030201",4,3,,,,11,12,1,1,0,4,0,4000,3000,0,,4500,11500,1,1,2,
"2143000302","214300030201",1,,4,2,,34,3,,,,,,,,,,,,,,,,,
"2143000302","214300030202",2,"214300030201",1,2,,13,3,,,,,,,,,,,,,,,,,
"2143000302","214300030207",2,"214300030201",4,2,,13,3,,,,,,,,,,,,,,,,,
"2143000302","214300030205",2,"214300030203",4,3,,,,12,13,1,1,,,0,4000,5000,0,,4500,13500,2,,2,
"2143000302","214300030206",2,"214300030201",1,1,10,,,,,,,,,,,,,,,,,,,
"2143000302","214300030204",2,"214300030201",4,3,,,,12,13,1,1,0,5,0,4000,3000,0,,4500,11500,1,1,2,
"2143000308","214300030802",1,,1,1,8,,,,,,,,,,,,,,,,,,,
"2143000308","214300030804",2,"214300030802",4,3,,,,13,13,1,1,0,10,0,0,3400,0,,4000,7400,1,1,2,
"2143000308","214300030803",2,"214300030802",4,2,,15,10,,,,,,,,,,,,,,,,,
"2143000308","214300030807",2,"214300030802",1,1,10,,,,,,,,,,,,,,,,,,,
"2143000308","214300030805",2,"214300030802",4,3,,,,14,14,2,1,1,15,75000,0,4000,0,,7500,86500,2,,2,
"2143000308","214300030806",2,"214300030802",1,3,,,,10,10,1,1,0,10,0,0,2000,0,,4000,6000,1,1,2,
"2143000308","214300030801",2,"214300030802",4,2,,16,3,,,,,,,,,,,,,,,,,
"2143000309","214300030902",1,,1,1,8,,,,,,,,,,,,,,,,,,,
"2143000309","214300030904",2,"214300030902",3,3,,,,10,10,1,1,0,20,0,2000,1350,0,,15000,18350,1,1,2,
"2143000309","214300030903",2,"214300030902",4,3,,,,11,11,1,1,2,60,21000,0,3150,0,,0,24150,1,1,2,
"2143000309","214300030901",2,"214300030902",4,2,,99,3,,,,,,,,,,,,,,,,,
"2143000309","214300030905",2,"214300030902",4,3,,,,10,11,1,1,0,20,0,0,3150,0,,9000,12150,1,1,2,
"2143000310","214300031008",2,"214300031001",3,3,,,,11,12,1,1,0,15,0,6000,4500,0,,2400,12900,1,1,3,
"2143000310","214300031007",2,"214300031001",3,3,,,,12,13,1,1,0,15,0,7500,9000,0,,3500,20000,1,1,3,
"2143000310","214300031004",2,"214300031001",4,3,,,,15,16,1,1,3,45,0,10000,12000,0,,9000,31000,1,1,2,
"2143000310","214300031001",1,,4,2,,17,3,,,,,,,,,,,,,,,,,
"2143000310","214300031005",2,"214300031001",4,3,,,,15,16,1,1,3,45,0,8000,12000,0,,9000,29000,1,1,2,
"2143000310","214300031002",2,"214300031001",1,2,,12,96,,,,,,,,,,,,,,,,,
"2143000310","214300031006",2,"214300031001",3,3,,,,13,14,1,1,0,15,0,7500,9000,0,,3500,20000,1,1,3,
"2143000310","214300031009",2,"214300031001",1,3,,,,10,10,1,1,0,15,0,6000,6000,0,,2400,14400,1,1,3,
"2143000310","214300031003",2,"214300031001",4,3,,,,16,16,1,1,3,45,0,15000,24000,0,,45000,84000,1,1,2,
"2151000101","215100010106",2,"215100010102",4,3,,,,31,32,1,2,,,540000,60000,45000,30000,0,0,675000,2,,,
"2151000101","215100010108",2,"215100010102",4,3,,,,12,13,2,1,3,60,150000,10000,15000,0,,0,175000,2,,2,
"2151000101","215100010102",1,,4,2,,31,13,,,,,,,,,,,,,,,,,
"2151000101","215100010111",2,"215100010102",4,3,,,,14,14,2,1,3,60,150000,10000,15000,0,,0,175000,2,,2,
"2151000101","215100010104",2,"215100010102",4,3,,,,16,30,2,2,,,300000,60000,36000,10000,0,0,406000,2,,,
"2151000101","215100010103",2,"215100010102",4,3,,,,33,34,1,2,,,940000,60000,60000,30000,0,0,1090000,2,,,
"2151000101","215100010101",2,"215100010102",4,2,,51,3,,,,,,,,,,,,,,,,,
"2151000101","215100010107",2,"215100010102",4,3,,,,12,13,2,1,3,60,150000,10000,15000,0,,0,175000,2,,2,
"2151000101","215100010105",2,"215100010102",4,3,,,,15,16,2,2,,,450000,10000,30000,30000,0,0,520000,2,,,
"2151000101","215100010109",2,"215100010102",4,3,,,,12,12,2,1,3,60,100000,10000,15000,0,,0,125000,2,,2,
"2151000103","215100010303",2,"215100010301",1,3,,,,1,10,1,1,0,15,0,0,0,0,,0,,1,1,3,
"2151000103","215100010301",1,,1,1,11,,,,,,,,,,,,,,,,,,,
"2151000103","215100010302",1,,1,2,1,11,,,,,,,,,,,,,,,,,,
"2151000104","215100010402",1,,4,2,,32,12,,,,,,,,,,,,,,,,,
"2151000104","215100010403",2,"215100010402",1,3,,,,11,11,1,1,0,15,0,7000,6000,0,,1500,14500,1,1,3,
"2151000104","215100010405",2,"215100010402",1,3,,,,1,10,1,1,0,15,0,0,500,0,,0,500,1,1,3,
"2151000104","215100010404",2,"215100010402",1,3,,,,10,11,1,1,0,15,0,6000,6000,0,,1500,13500,1,1,3,
"2151000104","215100010401",2,"215100010402",4,2,,16,3,,,,,,,,,,,,,,,,,
"2151000105","215100010502",2,"215100010501",1,1,8,,,,,,,,,,,,,,,,,,,
"2151000105","215100010501",1,,2,2,,16,3,,,,,,,,,,,,,,,,,
"2151000106","215100010607",2,"215100010602",3,3,,,,15,14,1,1,0,30,0,0,15000,0,,0,15000,1,1,3,
"2151000106","215100010606",2,"215100010602",4,3,,,,30,31,2,2,,,340000,15000,20000,15000,0,40000,430000,2,,,
"2151000106","215100010608",2,"215100010602",1,3,,,,11,12,1,1,0,30,0,0,5000,0,,0,5000,1,1,3,
"2151000106","215100010604",2,"215100010602",4,3,,,,35,35,1,2,,,450000,0,30000,36000,390000,100000,1006000,2,,,
"2151000106","215100010602",1,,4,2,,17,10,,,,,,,,,,,,,,,,,
"2151000106","215100010601",2,"215100010602",4,2,,17,3,,,,,,,,,,,,,,,,,
"2151000106","215100010610",2,"215100010602",3,3,,,,13,14,1,1,0,30,0,6000,5000,0,,0,11000,1,1,3,
"2151000106","215100010603",2,"215100010602",4,3,,,,50,50,1,2,,,2550000,0,0,50000,0,80000,2680000,2,,,
"2151000109","215100010904",2,"215100010901",4,3,,,,14,15,2,1,2,15,150000,27500,29900,0,,0,207400,2,,3,
"2151000109","215100010903",2,"215100010901",4,3,,,,31,32,2,2,,,0,30000,62000,0,600000,0,692000,1,1,,
"2151000109","215100010905",2,"215100010901",4,3,,,,12,13,2,1,2,15,120000,20000,9400,0,,0,149400,2,,3,
"2151000109","215100010902",2,"215100010901",4,2,,32,3,,,,,,,,,,,,,,,,,
"2151000109","215100010906",2,"215100010901",1,1,10,,,,,,,,,,,,,,,,,,,
"2151000109","215100010901",1,,4,2,,51,1,,,,,,,,,,,,,,,,,
"2151000110","215100011008",2,"215100011002",3,3,,,,13,13,1,1,,,0,0,5000,0,,0,5000,1,1,3,
"2151000110","215100011002",1,,4,2,,34,10,,,,,,,,,,,,,,,,,
"2151000110","215100011006",2,"215100011002",4,3,,,,30,16,1,1,,,0,13000,10000,0,,22000,45000,1,1,3,
"2151000110","215100011010",2,"215100011002",4,2,,33,10,,,,,,,,,,,,,,,,,
"2153000202","215300020201",1,,4,2,,34,3,,,,,,,,,,,,,,,,,
"2153000202","215300020205",2,"215300020201",4,3,,,,14,15,1,1,0,10,0,12000,15000,0,,0,27000,1,1,3,
"2153000202","215300020202",2,"215300020201",1,3,,,,11,12,2,1,3,60,120000,12000,0,0,,0,132000,2,,2,
"2153000202","215300020206",2,"215300020201",1,2,,12,3,,,,,,,,,,,,,,,,,
"2153000203","215300020302",1,,4,2,,15,12,,,,,,,,,,,,,,,,,
"2153000203","215300020305",2,"215300020301",3,3,,,,11,12,2,1,3,50,75000,10000,12000,0,,20000,117000,2,,2,
"2153000203","215300020304",2,"215300020301",4,3,,,,14,15,2,1,3,50,75000,15000,18000,0,,20000,128000,2,,2,
"2153000203","215300020303",2,"215300020301",4,3,,,,14,15,2,1,3,50,75000,15000,18000,0,,20000,128000,2,,2,
"2153000203","215300020306",2,"215300020301",1,3,,,,10,11,3,1,3,50,75000,10000,6000,0,,10000,101000,2,,2,
"2153000203","215300020307",2,"215300020301",1,1,96,,,,,,,,,,,,,,,,,,,
"2153000203","215300020301",1,,4,2,,31,3,,,,,,,,,,,,,,,,,
"2153000204","215300020404",2,"215300020401",4,3,,,,14,,,,,,,,,,,,,,,,
"2153000204","215300020402",2,"215300020401",4,2,,13,11,,,,,,,,,,,,,,,,,
"2153000204","215300020401",1,,1,1,1,,,,,,,,,,,,,,,,,,,
"2153000204","215300020403",2,"215300020401",4,3,,,,16,30,1,1,4,60,160000,30000,30000,0,,35000,255000,2,,2,
"2153000206","215300020602",2,"215300020601",1,2,,14,3,,,,,,,,,,,,,,,,,
"2153000206","215300020603",2,"215300020601",4,3,,,,15,16,2,1,2,30,115000,15000,12000,0,,15000,157000,2,,3,
"2153000206","215300020606",2,"215300020601",1,3,,,,10,11,1,1,0,10,0,0,1500,0,,0,1500,1,1,3,
"2153000206","215300020605",2,"215300020601",3,3,,,,13,14,1,1,2,30,0,15000,7000,0,,6000,28000,1,1,3,
"2153000206","215300020604",2,"215300020601",4,3,,,,13,14,1,1,0,15,0,15000,7000,0,,6000,28000,1,1,3,
"2153000206","215300020607",2,"215300020601",1,1,10,,,,,,,,,,,,,,,,,,,
"2153000206","215300020601",1,,4,2,,17,3,,,,,,,,,,,,,,,,,
"2153000207","215300020703",2,"215300020701",1,2,,51,1,,,,,,,,,,,,,,,,,
"2153000207","215300020701",1,,4,2,,51,3,,,,,,,,,,,,,,,,,
"2153000207","215300020702",2,"215300020701",1,2,,12,9,,,,,,,,,,,,,,,,,
"2153000208","215300020801",1,,1,1,8,,,,,,,,,,,,,,,,,,,
"2153000209","215300020905",2,"215300020901",4,3,,,,15,16,2,1,3,45,300000,22000,18000,0,,0,340000,2,,2,
"2153000209","215300020901",1,,4,2,,17,3,,,,,,,,,,,,,,,,,
"2153000209","215300020902",2,"215300020901",4,2,,36,3,,,,,,,,,,,,,,,,,
"2153000209","215300020904",1,,4,3,,,,30,31,4,1,3,45,150000,15000,30000,0,,0,195000,2,,2,
"2153000209","215300020907",2,"215300020901",4,3,,,,13,14,1,1,0,10,0,15000,18000,0,,33000,66000,1,1,3,
"2153000209","215300020906",2,"215300020901",3,3,,,,10,11,1,1,0,15,0,10000,8000,0,,0,18000,1,1,3,
"2153000211","215300021106",1,,4,3,,,,15,16,1,1,2,15,0,12000,12000,0,,3000,27000,1,1,3,
"2153000211","215300021105",2,"215300021101",4,2,,15,11,,,,,,,,,,,,,,,,,
"2153000211","215300021103",2,"215300021101",4,3,,,,31,32,1,1,3,45,165000,25000,72000,0,,30000,292000,1,1,3,
"2153000211","215300021102",1,,2,2,,15,3,,,,,,,,,,,,,,,,,
"2153000211","215300021101",1,,4,2,,17,3,,,,,,,,,,,,,,,,,
"2153000211","215300021107",1,,4,3,,,,13,14,1,1,2,15,0,10000,12000,0,,3000,25000,1,1,3,
"2153000211","215300021108",2,"215300021101",3,3,,,,10,11,1,1,2,15,0,0,6000,0,,1500,7500,1,1,3,
"2153000211","215300021104",1,,4,2,,16,10,,,,,,,,,,,,,,,,,
"2153000401","215300040104",2,"215300040101",4,3,,,,14,14,1,1,0,5,3000,8000,14400,0,,0,25400,1,1,3,
"2153000401","215300040105",2,"215300040101",4,3,,,,13,14,1,1,0,5,3000,8000,14400,0,,0,25400,1,1,3,
"2153000401","215300040103",2,"215300040101",4,3,,,,16,30,1,1,2,40,60000,15000,60000,0,,0,135000,1,1,3,
"2153000401","215300040102",1,,4,2,,16,3,,,,,,,,,,,,,,,,,
"2153000401","215300040101",1,,4,2,,16,3,,,,,,,,,,,,,,,,,
"2153000401","215300040106",2,"215300040101",4,3,,,,10,10,1,1,0,5,3000,6000,5000,0,,0,14000,1,1,3,
"2153000402","215300040201",1,,4,2,,36,3,,,,,,,,,,,,,,,,,
"2153000405","215300040501",1,,4,2,,16,3,,,,,,,,,,,,,,,,,
"2153000405","215300040502",2,"215300040501",4,3,,,,14,14,1,1,,,0,5500,15000,0,,3000,23500,1,1,3,
"2153000406","215300040606",2,"215300040603",3,3,,,,12,13,1,1,0,5,0,0,7000,0,,500,7500,1,1,3,
"2153000406","215300040604",2,"215300040603",4,3,,,,15,15,1,1,3,30,0,7500,10000,0,,500,18000,1,1,3,
"2153000406","215300040605",2,"215300040603",4,3,,,,15,16,1,1,,,0,9000,15000,0,,500,24500,1,1,3,
"2153000406","215300040601",1,,3,2,,16,3,,,,,,,,,,,,,,,,,
"2153000406","215300040602",1,,1,2,,15,3,,,,,,,,,,,,,,,,,
"2153000406","215300040603",1,,4,2,,34,3,,,,,,,,,,,,,,,,,
"215300040603","21530004060303",2,"21530004060301",4,3,,,,31,32,1,1,0,2,630000,0,30000,0,,0,660000,2,,2,
"215300040603","21530004060301",1,,4,2,,61,3,,,,,,,,,,,,,,,,,
"215300040603","21530004060306",2,"21530004060301",4,3,,,,31,32,1,1,,,0,0,0,0,,0,,2,,2,
"215300040603","21530004060304",2,"21530004060301",4,3,,,,13,14,1,1,1,15,120000,8000,13000,0,,0,141000,1,1,2,
"215300040603","21530004060302",2,"21530004060301",4,2,,41,3,,,,,,,,,,,,,,,,,
"2153000408","215300040803",2,"215300040801",4,3,,,,31,32,1,1,,,0,15000,15000,0,,0,30000,1,1,3,
"2153000408","215300040805",2,"215300040801",3,3,,,,13,14,1,1,0,15,0,5000,5000,0,,0,10000,1,1,3,
"2153000408","215300040801",1,,1,1,11,,,,,,,,,,,,,,,,,,,
"2153000408","215300040804",2,"215300040801",4,3,,,,16,16,1,1,0,5,0,5000,7000,0,,8000,20000,1,1,3,
"2153000408","215300040802",1,,3,2,,14,9,,,,,,,,,,,,,,,,,
"2153000409","215300040902",2,"215300040901",3,2,,16,9,,,,,,,,,,,,,,,,,
"2153000409","215300040901",1,,4,2,,16,8,,,,,,,,,,,,,,,,,
"2153000410","215300041001",1,,4,2,,31,3,,,,,,,,,,,,,,,,,
"2153000410","215300041002",1,,4,3,,,,32,33,1,2,,,600000,50000,30000,60000,0,0,740000,2,,,
"2153000410","215300041003",2,"215300041001",4,3,,,,14,15,4,2,,,25000,0,0,30000,0,0,55000,1,3,,
"2153000411","215300041106",2,"215300041107",1,3,,,,1,10,1,1,2,60,0,0,400,0,,500,900,1,1,3,
"2153000411","215300041101",2,"215300041107",1,2,,16,3,,,,,,,,,,,,,,,,,
"2153000411","215300041107",1,,1,2,,15,3,,,,,,,,,,,,,,,,,
"2153000601","215300060102",2,"215300060101",3,3,,,,12,13,1,1,2,30,0,4000,0,0,,6500,10500,1,1,2,
"2153000601","215300060101",1,,1,2,,14,10,,,,,,,,,,,,,,,,,
"2153000603","215300060301",2,"215300060302",4,2,,17,3,,,,,,,,,,,,,,,,,
"2153000603","215300060302",1,,3,2,,15,9,,,,,,,,,,,,,,,,,
"2153000603","215300060303",2,"215300060302",1,3,,,,10,10,1,1,2,30,0,0,3000,0,,10000,13000,1,1,3,
"2153000604","215300060402",2,"215300060401",1,1,8,,,,,,,,,,,,,,,,,,,
"2153000604","215300060401",1,,3,2,,14,3,,,,,,,,,,,,,,,,,
"2153000605","215300060502",1,,4,2,,32,13,,,,,,,,,,,,,,,,,
"2153000605","215300060503",2,"2153000605010",2,1,96,,,,,,,,,,,,,,,,,,,
"2153000605","215300060501",1,,1,2,,15,3,,,,,,,,,,,,,,,,,
"2153000607","215300060701",1,,1,1,7,,,,,,,,,,,,,,,,,,,
"2153000607","215300060703",2,"215300060701",3,3,,,,12,13,1,1,1,15,0,0,0,0,,0,,1,1,3,
"215300060703","2153000607030",1,,4,2,,16,3,,,,,,,,,,,,,,,,,
"215300060705","21530006070501",2,"21530006070502",4,2,,41,1,,,,,,,,,,,,,,,,,
"215300060705","21530006070510",2,"21530006070502",4,3,,,,11,12,1,1,2,60,0,5500,4500,0,,3000,13000,1,1,2,
"215300060705","21530006070508",2,"21530006070502",1,1,10,,,,,,,,,,,,,,,,,,,
"215300060705","21530006070503",2,"21530006070502",4,3,,,,31,32,1,2,,,145500,20000,25000,0,50000,0,240500,2,,,
"215300060705","21530006070502",1,,1,2,,13,3,,,,,,,,,,,,,,,,,
"215300060705","21530006070507",2,"21530006070502",4,3,,,,12,13,1,1,2,60,0,3500,5000,0,,3000,11500,1,1,2,
"215300060705","21530006070505",2,"21530006070502",4,3,,,,15,16,1,1,2,60,0,4500,10200,0,,3000,17700,1,1,2,
"215300060705","21530006070504",2,"21530006070502",4,3,,,,15,16,1,1,1,60,0,10000,8000,0,,3000,21000,1,1,2,
"215300060705","2153000607050",2,"21530006070502",4,3,,,,13,14,1,1,2,60,0,7500,8000,0,,4500,20000,1,1,2,
"2153000608","215300060801",1,,4,2,,14,3,,,,,,,,,,,,,,,,,
"2153000608","215300060812",2,"215300060801",1,1,8,,,,,,,,,,,,,,,,,,,
"2153000608","215300060809",2,"215300060801",3,3,,,,11,12,1,1,3,45,0,0,12000,0,,0,12000,1,1,3,
"2153000608","215300060815",2,"215300060801",1,3,,,,10,10,1,1,1,15,0,0,6000,0,,0,6000,1,1,3,
"2153000608","215300060811",2,"215300060801",1,1,10,,,,,,,,,,,,,,,,,,,
"2153000608","215300060808",1,,4,3,,,,15,15,1,1,3,45,0,0,12000,0,,0,12000,1,1,3,
"2153000608","215300060810",2,"215300060801",1,3,,,,11,11,1,1,1,15,0,0,6000,0,,0,6000,1,1,3,
"2153000608","215300060805",1,,3,2,,15,3,,,,,,,,,,,,,,,,,
"2153000608","215300060804",1,,4,2,,16,11,,,,,,,,,,,,,,,,,
"2153000608","215300060802",1,,1,1,8,,,,,,,,,,,,,,,,,,,
"2153000608","215300060806",1,,4,3,,,,15,15,1,1,3,50,0,15000,12000,0,,0,27000,1,1,3,
"2153000608","215300060807",1,,4,3,,,,15,15,1,1,1,15,0,0,12000,0,,0,12000,1,1,3,
"2153000609","215300060905",2,"215300060902",1,1,10,,,,,,,,,,,,,,,,,,,
"2153000609","215300060904",2,"215300060902",3,3,,,,15,15,1,1,1,30,0,5000,10000,0,,30000,45000,1,1,2,
"2153000609","215300060901",2,"215300060902",4,2,,34,3,,,,,,,,,,,,,,,,,
"2153000609","215300060902",1,,4,2,,31,3,,,,,,,,,,,,,,,,,
"2153000610","215300061005",2,"215300061001",4,3,,,,14,15,1,1,4,60,0,6000,15000,0,,3000,24000,1,1,3,
"2153000610","215300061001",1,,4,2,,16,9,,,,,,,,,,,,,,,,,
"2153000610","215300061002",1,,4,2,,17,3,,,,,,,,,,,,,,,,,
"2153000701","215300070101",1,,1,2,,11,3,,,,,,,,,,,,,,,,,
"2153000701","215300070102",2,"215300070101",4,3,,,,13,14,1,1,2,40,0,4000,12000,0,,6000,22000,1,1,3,
"2153000701","215300070104",2,"215300070101",4,3,,,,11,12,1,1,2,40,0,0,8000,0,,6000,14000,1,1,3,
"2153000701","215300070103",2,"215300070101",4,3,,,,12,13,1,1,2,40,0,4000,10000,0,,6000,20000,1,1,3,
"2153000702","215300070201",1,,1,2,,12,9,,,,,,,,,,,,,,,,,
"2153000702","215300070205",2,"215300070201",1,3,,,,10,11,1,1,2,40,0,0,3000,0,,1000,4000,2,,3,
"2153000702","215300070203",2,"215300070201",1,3,,,,12,13,1,1,2,60,0,2500,5000,0,,0,7500,1,1,3,
"2153000702","215300070206",2,"215300070201",4,3,,,,1,10,1,1,2,60,0,0,2000,0,,1000,3000,2,,3,
"2153000702","215300070202",2,"215300070201",1,2,,15,10,,,,,,,,,,,,,,,,,
"2153000703","215300070301",1,,4,2,,16,3,,,,,,,,,,,,,,,,,
