"year","HHID","PID","h4q1","h4q2","h4q3","h4q4","h4q5","h4q6","h4q7","h4q8","h4q9","h4q10","h4q11","h4q12","h4q13","h4q14","h4q15a","h4q15b","h4q15c","h4q15d","h4q15e","h4q15f","h4q15g","h4q16","h4q17","h4q18"
2009,"2223002610","222300261007",7,2,1,1,1,10,,,,,,,,,,,,,,,,,,
2009,"2223002610","222300261008",8,2,1,1,1,10,,,,,,,,,,,,,,,,,,
2009,"2223002610","222300261009",9,2,1,1,1,10,,,,,,,,,,,,,,,,,,
2009,"2223002610","222300261010",10,2,1,4,2,,15,10,,,,,,,,,,,,,,,,
2009,"2223002611","222300261101",1,1,,4,1,1,,,,,,,,,,,,,,,,,,
2009,"2233001101","223300110101",1,1,,1,2,,12,3,,,,,,,,,,,,,,,,
2009,"2233001102","223300110201",1,1,,1,1,8,,,,,,,,,,,,,,,,,,
2009,"2233001102","223300110202",2,2,1,2,,,12,11,,,,,,,,,,,,,,,,
2009,"2233001102","223300110204",4,2,1,3,2,,16,9,,,,,,,,,,,,,,,,
2009,"2233001102","223300110205",5,2,1,3,3,,,,14,14,1,1,0.1,3,0,0,4800,0,0,0,4800,1,1,3
2009,"2233001102","223300110206",6,2,1,3,3,,,,13,13,1,1,0.1,3,0,3000,4800,0,0,0,7800,1,1,3
2009,"2233001103","223300110301",1,1,,1,2,,13,3,,,,,,,,,,,,,,,,
2009,"2233001103","223300110302",2,1,,1,2,,,,,,,,,,,,,,,,,,,
2009,"2233001103","223300110303",3,1,1,3,3,,,,10,11,1,1,1.5,30,0,3000,3000,0,0,500,6500,1,1,3
2009,"2233001103","223300110304",4,2,1,1,3,,,,1,10,1,1,1.5,40,0,3000,300,0,0,0,33000,1,1,3
2009,"2233001104","223300110401",1,1,,1,1,8,,,,,,,,,,,,,,,,,,
2009,"2233001104","223300110402",2,2,1,1,3,,,,11,12,1,1,0.2,10,0,0,3000,0,0,0,3000,1,1,3
2009,"2233001104","223300110403",3,2,1,1,3,,,,10,11,1,1,0.2,10,0,0,3000,0,0,0,3000,1,1,3
2009,"2233001104","223300110404",4,2,1,1,3,,,,11,12,1,1,0.2,10,0,0,3000,0,0,0,3000,1,1,3
2009,"2233001105","223300110501",1,2,2,1,2,,13,3,,,,,,,,,,,,,,,,
2009,"2233001105","223300110502",2,1,,1,2,,12,3,,,,,,,,,,,,,,,,
2009,"2233001105","223300110503",3,1,,4,3,,,,11,12,1,1,3,45,0,3500,10000,0,0,52500,66000,1,1,2
2009,"2233001105","223300110504",4,2,2,2,3,,,,10,11,1,1,1,20,0,2500,3000,0,0,3000,8500,1,1,3
2009,"2233001105","223300110505",5,2,2,1,3,,,,1,10,1,1,1,20,0,3500,2000,0,0,0,5500,1,1,3
2009,"2233001106","223300110601",1,1,,1,2,,11,5,,,,,,,,,,,,,,,,
2009,"2233001106","223300110602",2,1,,1,2,,12,9,,,,,,,,,,,,,,,,
2009,"2233001106","223300110603",3,2,2,4,3,,,,14,16,1,1,40,15,0,10000,8200,0,0,0,18200,1,1,3
2009,"223300110603","22330011060302",2,1,,1,1,1,,,,,,,,,,,,,,,,,,
2009,"2233001106","223300110604",4,2,2,3,3,,,,12,13,1,1,40,15,0,10000,4600,0,0,0,14600,1,1,3
2009,"2233001106","223300110605",5,2,2,1,1,10,,,,,,,,,,,,,,,,,,
2009,"223300110608","22330011060801",1,1,,1,2,,12,3,,,,,,,,,,,,,,,,
2009,"223300110608","22330011060802",2,2,1,4,3,,,,33,34,1,2,,,,,,,,2400000,2400000,1,1,2
2009,"223300110608","22330011060803",3,2,1,4,3,,,,12,13,1,1,2,30,0,0,4500,0,0,3000,7500,1,1,3
2009,"223300110608","22330011060804",4,2,1,4,3,,,,12,13,1,1,2,30,0,0,4500,0,0,3000,7500,1,1,3
2009,"223300110608","22330011060806",6,2,1,4,3,,,,13,14,1,1,2,30,0,0,4500,0,0,3000,7500,1,1,3
2009,"2233001107","223300110701",1,2,2,1,2,,12,3,,,,,,,,,,,,,,,,
2009,"2233001107","223300110702",2,1,,1,2,,12,3,,,,,,,,,,,,,,,,
2009,"2233001107","223300110703",3,2,2,1,3,,,,11,12,1,1,0.5,15,0,5000,4000,0,0,0,9000,1,1,3
2009,"2233001107","223300110704",4,2,2,1,3,,,,10,11,1,1,0.5,15,0,5000,4000,0,0,0,9000,1,1,3
2009,"2233001107","223300110705",5,2,2,1,3,,,,1,10,1,1,0.5,15,0,0,300,0,0,0,300,1,1,3
2009,"2233001107","223300110706",6,2,2,1,1,10,,,,,,,,,,,,,,,,,,
2009,"2233001108","223300110801",1,1,,4,2,,14,9,,,,,,,,,,,,,,,,
2009,"2233001108","223300110802",2,2,1,1,1,11,,,,,,,,,,,,,,,,,,
2009,"2233001108","223300110804",4,2,1,4,2,,16,13,,,,,,,,,,,,,,,,
2009,"2233001108","223300110805",5,2,1,1,3,,,,11,12,1,1,0.6,15,0,3000,5000,0,0,0,8000,1,1,2
2009,"2233001108","223300110806",6,2,1,1,3,,,,13,14,1,1,0.6,15,0,3000,5000,0,0,0,8000,1,1,2
2009,"2233001108","223300110807",7,2,1,1,3,,,,12,13,1,1,0.6,15,0,3000,5000,0,0,0,8000,1,1,2
2009,"2233001109","223300110901",1,1,,3,2,,16,3,,,,,,,,,,,,,,,,
2009,"2233001109","223300110902",2,2,1,1,3,,,,1,10,1,1,1.6,30,0,0,1000,0,0,0,1000,1,1,3
2009,"2233001109","223300110903",3,2,1,1,1,10,,,,,,,,,,,,,,,,,,
2009,"2233001110","223300111001",1,1,,4,2,,22,3,,,,,,,,,,,,,,,,
2009,"2233001110","223300111002",2,1,,1,2,,13,3,,,,,,,,,,,,,,,,
2009,"2233001110","223300111003",3,1,,4,3,,,,14,15,1,1,1.5,25,0,4000,12000,0,0,1500,17500,1,1,3
2009,"2233001110","223300111004",4,1,,1,3,,,,1,10,1,1,1.5,30,0,2500,2000,0,0,1500,6000,1,1,3
2009,"2233001110","223300111005",5,2,1,1,1,10,,,,,,,,,,,,,,,,,,
2009,"2233001402","223300140201",1,1,,1,2,,14,9,,,,,,,,,,,,,,,,
2009,"2233001402","223300140202",2,2,1,1,2,,14,3,,,,,,,,,,,,,,,,
2009,"2233001402","223300140203",3,2,1,4,3,,,,13,14,1,1,1,30,0,4500,5000,0,0,18300,27800,1,1,2
2009,"2233001402","223300140204",4,2,1,3,3,,,,12,13,1,1,0.5,15,0,4000,4800,0,0,7800,16600,1,1,2
2009,"2233001402","223300140205",5,2,1,3,3,,,,12,12,1,1,0.5,15,0,4000,4800,0,0,7800,16600,1,1,2
2009,"2233001402","223300140206",6,2,1,1,1,,,,,,,,0.5,20,30000,0,5600,0,0,3900,37500,2,,2
2009,"2233001402","223300140207",7,2,1,1,1,,,,,,,,0.5,20,30000,0,3600,0,0,3900,37500,2,,2
2009,"2233001403","223300140301",1,2,2,4,2,,17,3,,,,,,,,,,,,,,,,
2009,"2233001403","223300140302",2,1,,1,2,,14,3,,,,,,,,,,,,,,,,
2009,"2233001403","223300140303",3,2,2,1,2,,15,10,,,,,,,,,,,,,,,,
2009,"2233001403","223300140304",4,2,2,2,3,,,,15,15,1,1,0.5,15,0,3000,8000,0,0,4500,15500,1,1,2
2009,"2233001403","223300140305",5,2,2,1,3,,,,13,13,1,1,0.5,15,0,4000,8000,0,0,4500,16500,1,1,2
2009,"2233001403","223300140306",6,2,2,1,3,,,,13,14,1,1,0.5,15,0,0,8000,0,0,4500,12500,1,1,2
2009,"2233001403","223300140308",8,2,2,1,3,,,,10,11,1,1,0.5,15,0,0,4000,0,0,3000,7000,1,1,2
2009,"2233001403","223300140309",9,2,2,1,3,,,,1,10,1,1,0.5,15,0,3000,3000,0,0,3000,9000,1,1,2
2009,"2233001404","223300140401",1,1,,1,2,,14,3,,,,,,,,,,,,,,,,
2009,"2233001404","223300140402",2,2,1,4,3,,,,12,13,1,1,1,15,0,0,4500,0,0,9000,13500,1,1,2
2009,"2233001404","223300140403",3,2,1,4,3,,,,14,15,1,1,1,15,0,0,3000,0,0,9000,12000,1,1,2
2009,"2233001406","223300140601",1,1,,4,2,,13,9,,,,,,,,,,,,,,,,
2009,"2233001406","223300140602",2,1,,4,2,,16,3,,,,,,,,,,,,,,,,
2009,"2233001406","223300140603",3,2,1,4,3,,,,13,14,1,1,1.5,30,0,7000,8000,0,0,8000,23000,1,1,2
2009,"2233001406","223300140604",4,2,1,3,3,,,,11,12,1,1,1.5,30,0,0,5000,0,0,8000,13000,1,1,2
2009,"2233001406","223300140605",5,2,1,1,1,10,,,,,,,,,,,,,,,,,,
2009,"2233001407","223300140701",1,1,,4,2,,16,3,,,,,,,,,,,,,,,,
2009,"2233001407","223300140702",2,1,,1,2,,12,7,,,,,,,,,,,,,,,,
2009,"2233001407","223300140703",3,2,1,1,1,2,,,,,,,,,,,,,,,,,,
2009,"2233001407","223300140704",4,2,1,4,3,,,,14,15,1,1,0.5,5,0,6000,12000,0,0,7500,25500,1,1,2
2009,"2233001407","223300140705",5,2,1,4,3,,,,12,13,1,1,0.5,5,0,4000,8000,0,0,7500,19500,1,1,2
2009,"2233001407","223300140706",6,2,1,3,3,,,,1,10,1,1,0.5,5,0,4000,2500,0,0,5600,12100,1,1,2
2009,"2233001408","223300140801",1,1,,1,2,,12,8,,,,,,,,,,,,,,,,
2009,"2233001408","223300140802",2,1,,1,2,,16,8,,,,,,,,,,,,,,,,
2009,"2233001408","223300140803",3,2,1,1,3,,,,1,11,1,1,1.6,30,0,5500,3000,0,0,0,8500,1,1,3
2009,"2233001410","223300141001",1,2,2,4,2,,17,3,,,,,,,,,,,,,,,,
2009,"2233001410","223300141002",2,1,,4,2,,16,10,,,,,,,,,,,,,,,,
2009,"2233001410","223300141003",3,2,2,1,3,,,,1,10,1,1,0.5,5,2,6000,2500,0,0,0,8500,1,1,3
2009,"2233001410","223300141006",6,2,2,1,3,,,,1,10,1,1,0.5,5,0,6000,2500,,,0,8500,1,1,3
2009,"2233001802","223300180201",1,1,,4,2,,13,3,,,,,,,,,,,,,,,,
2009,"2233001803","223300180301",1,1,,1,1,,,,,,,,,,,,,,,,,,,
2009,"2233001803","223300180302",2,1,,1,2,,13,3,,,,,,,,,,,,,,,,
2009,"2233001803","223300180303",3,1,,4,3,,,,17,30,2,1,2,30,60000,8000,20000,0,0,10000,98000,2,,2
2009,"2233001803","223300180304",4,1,,4,3,,,,12,13,2,1,2,30,60000,6000,12000,0,0,10000,88000,2,,2
2009,"2233001804","223300180401",1,1,,4,2,,21,4,,,,,,,,,,,,,,,,
2009,"2233001804","223300180402",2,2,1,3,2,,16,10,,,,,,,,,,,,,,,,
2009,"2233001804","223300180403",3,2,1,3,2,,16,10,,,,,,,,,,,,,,,,
2009,"2233001804","223300180404",4,2,1,3,3,,,,14,15,1,1,0.5,15,0,4000,4000,0,0,6900,14900,1,1,2
2009,"2233001804","223300180405",5,2,1,1,3,,,,11,12,1,1,0.5,15,0,4000,2800,0,0,6900,13700,1,1,2
2009,"2233001804","223300180406",6,2,1,4,3,,,,15,16,1,1,0.5,15,0,4000,5000,0,0,6900,15900,1,1,2
2009,"2233001805","223300180501",1,1,,1,1,8,,,,,,,,,,,,,,,,,,
2009,"2233001805","223300180502",2,2,1,4,3,,,,16,30,1,1,1.6,15,0,10000,11000,0,0,6000,27000,1,1,3
2009,"2233001806","223300180601",1,1,,1,1,8,,,,,,,,,,,,,,,,,,
2009,"2233001806","223300180602",2,1,,1,3,,,,14,15,1,1,3,30,9000,5800,0,0,0,0,20800,1,1,3
2009,"2233001806","223300180603",3,2,1,1,3,,,,11,12,1,1,2,25,0,3000,4000,0,0,0,7000,1,1,3
2009,"2233001806","223300180604",4,2,1,1,1,10,,,,,,,,,,,,,,,,,,
2009,"2233001807","223300180701",1,1,,4,2,,31,3,,,,,,,,,,,,,,,,
2009,"2233001807","223300180702",2,1,,3,2,,16,3,,,,,,,,,,,,,,,,
2009,"2233001807","223300180703",3,1,,4,3,,,,13,14,1,1,3,45,0,7000,9000,0,0,3000,19000,1,1,3
2009,"2233001807","223300180704",4,2,1,3,3,,,,12,13,1,1,1,15,0,8000,7000,0,0,3000,18000,1,1,3
2009,"223300180704","22330018070401",1,1,,4,2,,34,3,,,,,,,,,,,,,,,,
2009,"223300180704","22330018070402",2,2,1,4,2,,34,3,,,,,,,,,,,,,,,,
2009,"223300180704","22330018070403",3,2,1,4,3,,,,61,60,1,2,,,2400000,0,50000,80000,300000,100000,2930000,2,,2
2009,"223300180704","22330018070404",4,2,1,4,3,,,,34,35,2,2,,,360000,50000,30000,30000,,30000,500000,2,,2
2009,"223300180704","22330018070405",5,1,,4,3,,,,31,32,1,2,,,390000,0,30000,30000,,30000,480000,2,,2
2009,"223300180704","22330018070408",8,1,,4,3,,,,13,14,2,2,,,240000,0,12000,30000,,90000,372000,2,,2
2009,"223300180704","22330018070409",9,2,1,1,3,,,,1,10,1,1,0.5,8,0,0,6000,0,0,0,6000,2,,2
2009,"223300180704","22330018070410",10,1,,4,3,,,,14,14,1,1,0.5,5,0,3000,10000,0,0,3000,16000,2,,2
2009,"2233001807","223300180705",5,2,1,1,1,9,,,,,,,,,,,,,,,,,,
2009,"2233001807","223300180706",6,2,1,1,1,9,,,,,,,,,,,,,,,,,,
2009,"2233001808","223300180801",1,1,,4,2,,16,3,,,,,,,,,,,,,,,,
2009,"2233001808","223300180802",2,1,,1,1,8,,,,,,,,,,,,,,,,,,
2009,"2233001808","223300180803",3,1,,1,3,,,,16,16,1,1,3,20,7500,7000,12000,0,0,28500,55000,1,1,2
2009,"223300180803","22330018080302",2,1,,1,1,8,,,,,,,,,,,,,,,,,,
2009,"223300180803","22330018080303",3,2,2,3,3,,,,11,11,1,1,1,30,10400,7500,3900,0,0,3000,24800,1,1,3
2009,"2233001809","223300180901",1,1,,1,2,,12,8,,,,,,,,,,,,,,,,
2009,"2233001809","223300180902",2,2,1,1,2,,11,8,,,,,,,,,,,,,,,,
2009,"2233001809","223300180903",3,2,1,4,3,,,,32,33,1,2,,,460000,83000,31000,0,,0,574000,2,,
2009,"2233001809","223300180904",4,2,1,4,3,,,,30,31,2,1,1.6,15,180000,15000,24000,0,0,45000,264000,2,,2
2009,"2233001809","223300180905",5,2,1,4,3,,,,15,16,1,2,,,130000,28000,22000,0,0,0,180000,1,1,
2009,"2233001809","223300180906",6,2,1,3,3,,,,12,13,1,1,2,15,0,6000,7000,0,0,33000,46000,1,1,2
2009,"2233001809","223300180907",7,2,1,3,3,,,,12,13,1,1,2,15,0,6000,7000,0,0,33000,46000,1,1,2
2009,"2233001809","223300180908",8,2,1,1,3,,,,10,11,1,1,0.5,10,0,4000,0,0,0,0,4000,1,1,3
2009,"2233001809","223300180909",9,2,1,1,3,,,,1,10,1,1,0.5,10,0,4000,0,0,0,0,4000,1,1,3
2009,"2233001810","223300181001",1,1,,1,2,,12,3,,,,,,,,,,,,,,,,
2009,"2233001810","223300181002",2,2,1,4,3,,,,16,30,2,2,,,0,0,0,0,0,0,,2,,2
2009,"2233001810","223300181003",3,2,1,4,3,,,,14,15,1,1,1,20,0,0,12000,0,0,9000,21000,1,1,3
2009,"2233001810","223300181004",4,2,1,4,3,,,,14,15,2,3,1,15,180000,0,14000,0,0,4500,198500,2,,2
2009,"2233001810","223300181005",5,2,1,4,2,,16,10,,,,,,,,,,,,,,,,
2009,"2233001810","223300181006",6,2,1,4,3,,,,14,15,1,1,1,15,0,0,12000,0,0,3000,15000,1,1,3
2009,"2233001810","223300181007",7,2,1,2,3,,,,1,10,1,1,1,20,1500,0,300,0,0,3000,4800,1,1,3
2009,"2233001810","223300181008",8,2,1,4,3,,,,13,14,1,1,1,15,0,6000,12000,0,0,4500,22500,1,1,3
2009,"2233002201","223300220101",1,1,,1,1,1,,,,,,,,,,,,,,,,,,
2009,"2233002201","223300220102",2,2,1,4,2,,17,3,,,,,,,,,,,,,,,,
2009,"2233002201","223300220104",4,2,1,4,3,,,,33,33,2,1,3.2,60,420000,14000,6000,0,0,0,440000,2,,2
2009,"2233002201","223300220105",5,2,1,4,3,,17,3,,,,,,,0,,,,,0,,,,
2009,"2233002201","223300220106",6,2,1,3,3,,,,13,14,1,1,0,5,0,6000,4000,0,0,7200,17200,1,1,2
2009,"2233002201","223300220107",7,2,1,,3,,,,12,13,1,1,0,5,0,5000,3000,0,0,7200,15200,1,1,2
2009,"2233002201","223300220108",8,2,1,,3,,,,13,14,1,1,0.1,10,0,5000,4000,0,0,7200,16200,1,1,2
2009,"2233002201","223300220109",9,2,1,,3,,,,10,11,1,1,0,5,0,4000,2000,0,0,0,6000,1,1,2
2009,"2233002201","223300220110",10,2,1,,3,,,,10,11,1,1,0,5,0,4500,2000,0,0,0,6500,1,1,2
2009,"2233002202","223300220201",1,2,2,4,2,,17,10,,,,,,,,,,,,,,,,
2009,"2233002202","223300220202",2,1,,1,2,,10,3,,,,,,,,,,,,,,,,
2009,"2233002202","223300220203",3,2,2,1,3,,,,1,10,1,1,1.6,20,0,1500,1050,0,0,0,2550,1,1,3
2009,"2233002202","223300220204",4,2,2,1,1,10,,,,,,,,,,,,,,,,,,
2009,"2233002202","223300220206",6,2,1,3,3,,,,14,15,1,1,1.6,20,0,3000,8000,0,0,0,11000,1,1,3
2009,"2233002202","223300220207",7,2,1,1,3,,,,12,13,1,1,1.6,20,0,3500,5000,0,0,0,8500,1,1,3
2009,"2233002203","223300220301",1,1,,4,2,,41,3,,,,,,,,,,,,,,,,
2009,"2233002203","223300220302",2,2,1,4,2,,17,3,,,,,,,,,,,,,,,,
2009,"2233002203","223300220303",3,2,1,2,3,,,,14,15,1,1,1.5,30,0,4500,10000,0,0,18000,32500,1,1,2
2009,"2233002203","223300220304",4,2,1,4,3,,,,15,16,1,1,1.5,30,0,4500,10000,0,0,18000,32500,1,1,2
2009,"2233002203","223300220305",5,2,1,1,3,,,,12,13,1,1,1.5,30,0,3500,6000,0,0,0,9500,1,1,3
2009,"2233002203","223300220306",6,2,1,1,3,,,,10,10,1,1,1.5,30,0,2500,2500,0,0,0,5000,1,1,3
2009,"2233002203","223300220308",8,2,1,1,3,,,,10,11,1,1,1.5,30,0,3500,2500,0,0,0,6000,1,1,3
2009,"2233002204","223300220401",1,1,,1,1,1,,,,,,,,,,,,,,,,,,
2009,"2233002204","223300220402",2,2,1,3,3,,,,12,13,1,1,1,20,0,3500,7000,0,0,0,10500,1,1,3
2009,"2233002204","223300220403",3,2,1,1,1,10,,,,,,,,,,,,,,,,,,
2009,"2233002205","223300220501",1,1,,4,2,,34,3,,,,,,,,,,,,,,,,
2009,"2233002205","223300220502",2,1,,4,2,,17,3,,,,,,,,,,,,,,,,
2009,"2233002205","223300220503",3,1,,4,3,,,,30,31,1,1,4,60,105000,23000,45000,60000,0,30000,263000,1,1,2
2009,"2233002205","223300220504",4,1,,4,3,,,,13,14,1,1,1.5,20,0,10000,24000,0,0,15000,49000,1,1,2
2009,"2233002206","223300220601",1,1,,1,2,,10,10,,,,,,,,,,,,,,,,
2009,"2233002207","223300220701",1,1,,2,2,,13,3,,,,,,,,,,,,,,,,
2009,"2233002207","223300220702",2,2,1,4,3,,,,16,16,1,1,3.2,20,10000,4000,8500,0,0,0,22500,1,1,2
2009,"2233002207","223300220703",3,2,1,1,1,13,,,,,,,,,,,,,,,,,,
2009,"2233002207","223300220704",4,1,,4,3,,,,15,14,1,1,4.8,30,0,5000,4000,0,0,0,9000,1,1,2
2009,"2233002207","223300220705",5,2,1,1,1,10,,,,,,,,,,,,,,,,,,
2009,"2233002208","223300220801",1,2,2,4,2,,41,3,,,,,,,,,,,,,,,,
2009,"2233002208","223300220802",2,1,,4,2,,31,3,,,,,,,,,,,,,,,,
2009,"2233002208","223300220803",3,2,2,4,3,,,,12,13,1,1,0.2,5,0,5000,8000,0,0,0,13000,1,1,3
2009,"2233002208","223300220804",4,2,2,4,3,,,,1,10,1,1,0.2,5,0,3000,1000,0,0,0,4000,1,1,3
2009,"2233002209","223300220901",1,1,,4,2,,14,10,,,,,,,,,,,,,,,,
2009,"2233002209","223300220902",2,2,1,3,2,,17,3,,,,,,,,,,,,,,,,
2009,"2233002209","223300220903",3,1,,4,3,,,,16,16,1,1,0.8,15,0,0,21000,0,0,27000,48000,1,1,2
2009,"2233002209","223300220904",4,1,,4,3,,,,14,15,1,1,0.2,4,0,0,10800,0,0,18000,28800,1,1,2
2009,"2233002209","223300220905",5,1,,1,3,,,,,10,1,1,0.2,4,0,0,500,0,0,0,500,1,1,3
2009,"2233002209","223300220906",6,2,1,1,1,10,,,,,,,,,,,,,,,,,,
2009,"2233002210","223300221001",1,1,,4,2,,41,3,,,,,,,,,,,,,,,,
2009,"2233002210","223300221002",2,1,,4,2,,16,10,,,,,,,,,,,,,,,,
2009,"2233002210","223300221003",3,2,1,4,3,,,,15,16,1,1,5,40,0,20000,15000,0,0,0,35000,1,1,3
2009,"2233002210","223300221004",4,2,1,4,3,,,,14,15,1,1,5,40,0,10000,12000,0,0,0,22000,1,1,3
2009,"2233002210","223300221005",5,2,1,3,3,,,,11,12,1,1,5,40,0,10000,8000,0,0,0,18000,1,1,3
2009,"2233002210","223300221006",6,2,1,3,3,,,,10,11,1,1,5,40,0,10000,6000,0,0,0,16000,1,1,3
2009,"2233002210","223300221007",7,2,1,1,3,,,,1,10,1,1,5,60,0,7000,0,0,0,0,7000,1,1,3
2009,"2233002601","223300260101",1,1,,4,2,,51,1,,,,,,,,,,,,,,,,
2009,"2233002601","223300260102",2,1,,1,2,,11,12,,,,,,,,,,,,,,,,
2009,"2233002601","223300260103",3,1,,4,3,,,,31,32,1,1,1.6,30,10000,15000,25000,0,0,100000,150000,1,1,3
2009,"2233002601","223300260104",4,1,,4,3,,,,16,17,1,1,2,40,0,10000,9000,0,0,10000,29000,1,1,3
2009,"2233002602","223300260201",1,1,,1,1,9,,,,,,,,,,,,,,,,,,
2009,"2233002602","223300260202",2,2,1,4,3,,,,15,16,1,1,2,2,0,0,15000,0,0,15000,30000,1,1,2
2009,"2233002603","223300260301",1,1,,1,1,9,,,,,,,,,,,,,,,,,,
2009,"2233002603","223300260302",2,2,1,1,2,,15,10,,,,,,,,,,,,,,,,
2009,"2233002603","223300260303",3,2,1,1,2,,15,3,,,,,,,,,,,,,,,,
2009,"2233002603","223300260304",4,2,1,1,3,,,,11,12,1,1,2,30,0,5500,5000,0,0,13000,23500,1,1,2
2009,"2233002604","223300260401",1,2,2,4,2,,34,12,,,,,,,,,,,,,,,,
2009,"2233002604","223300260402",2,1,,4,2,,15,3,,,,,,,,,,,,,,,,
2009,"2233002604","223300260403",3,2,2,4,3,,,,32,33,1,1,0.2,10,0,14000,25000,0,0,49500,88500,1,1,3
2009,"2233002604","223300260404",4,2,2,4,3,,,,16,30,1,1,0.2,10,0,10000,5000,0,0,0,13000,1,1,3
2009,"2233002604","223300260405",5,2,2,1,3,,,,10,11,1,1,1.2,30,6000,0,3000,0,0,0,6000,1,1,3
2009,"2233002604","223300260406",6,1,,4,2,,32,13,,,,,,,,,,,,,,,,
2009,"2233002605","223300260501",1,1,,1,1,8,,,,,,,,,,,,,,,,,,
2009,"2233002607","223300260701",1,1,,1,2,,11,10,,,,,,,,,,,,,,,,
2009,"2233002607","223300260702",2,1,,1,2,,12,9,,,,,,,,,,,,,,,,
2009,"2233002608","223300260801",1,1,,3,2,,14,3,,,,,,,,,,,,,,,,
2009,"2233002608","223300260802",2,2,1,3,2,,15,10,,,,,,,,,,,,,,,,
2009,"2233002608","223300260803",3,2,1,4,3,,,,15,16,1,1,1.5,30,0,6500,6000,0,0,48000,60500,1,1,2
2009,"2233002608","223300260804",4,2,1,4,3,,,,14,15,2,1,0.5,10,90000,65000,6000,0,0,30000,132500,2,,2
2009,"2233002608","223300260807",7,2,1,1,3,,,,1,10,1,1,1.5,30,0,4000,1500,0,0,0,5500,1,1,3
2009,"2233002609","223300260901",1,1,,4,2,,41,3,,,,,,,,,,,,,,,,
2009,"2233002609","223300260902",2,1,,4,3,,,,34,35,2,2,,,295500,0,45000,30000,405000,0,745500,2,,2
2009,"2233002609","223300260903",3,1,,4,3,,,,34,35,1,2,,,345000,0,45000,30000,405000,0,795000,2,,2
2009,"2233002609","223300260904",4,1,,4,3,,,,15,16,4,1,0.5,10,150000,0,18000,0,0,0,168000,2,,2
2009,"2233002609","223300260908",8,1,,4,2,,35,11,,,,,,,,,,,,,,,,
2009,"2233002609","223300260909",9,1,,1,2,,12,8,,,,,,,,,,,,,,,,
2009,"2233002609","223300260910",10,2,1,4,2,,61,3,,,,,,,,,,,,,,,,
2009,"2233002610","223300261001",1,1,,4,2,,61,1,,,,,,,,,,,,,,,,
2009,"2233002610","223300261002",2,2,1,4,2,,32,3,,,,,,,,,,,,,,,,
2009,"2233002610","223300261003",3,1,,4,3,,,,31,32,1,3,3,20,0,15000,25000,0,0,16900,56900,1,1,2
2009,"2233002610","223300261004",4,2,3,1,3,,,,13,12,2,3,2.5,20,60000,7000,18000,0,0,30000,115000,2,,2
2009,"2233002901","223300290101",1,1,,1,2,,11,3,,,,,,,,,,,,,,,,
2009,"2233002901","223300290102",2,1,,4,2,,31,13,,,,,,,,,,,,,,,,
2009,"2233002901","223300290103",3,2,2,1,1,10,,,,,,,,,,,,,,,,,,
2009,"2233002902","223300290201",1,1,,4,2,,14,9,,,,,,,,,,,,,,,,
2009,"2233002902","223300290202",2,2,1,1,2,,13,8,,,,,,,,,,,,,,,,
2009,"2233002902","223300290203",3,2,1,4,3,,,,16,16,1,1,2,30,0,0,6000,0,0,13200,19200,1,1,2
2009,"2233002902","223300290204",4,2,1,4,3,,,,14,15,1,1,0.5,10,0,6000,5400,0,0,16200,27600,1,1,2
2009,"2233002902","223300290205",5,2,1,4,3,,,,13,14,1,1,2,30,0,0,6000,0,0,13200,19200,1,1,2
2009,"2233002902","223300290206",6,2,1,3,3,,,,12,12,1,1,0.5,10,0,4500,2700,0,0,16200,23400,1,1,2
2009,"2233002902","223300290207",7,2,1,1,1,10,,,,,,,,,,,,,,,,,,
2009,"2233002903","223300290301",1,2,2,1,2,,15,3,,,,,,,,,,,,,,,,
2009,"2233002903","223300290302",2,1,,4,2,,16,3,,,,,,,,,,,,,,,,
2009,"2233002904","223300290401",1,1,,1,2,,14,10,,,,,,,,,,,,,,,,
2009,"2233002904","223300290402",2,2,1,4,3,,,,12,13,1,1,1,30,0,0,2500,0,0,0,2500,1,1,3
2009,"2233002904","223300290403",3,2,1,3,3,,,,10,11,1,1,0.3,10,0,0,1500,0,0,0,2500,1,1,3
2009,"2233002905","223300290501",1,2,2,4,2,,32,3,,,,,,,,,,,,,,,,
2009,"2233002905","223300290502",2,1,,4,2,,33,3,,,,,,,,,,,,,,,,
2009,"2233002905","223300290505",5,2,2,1,3,,,,12,13,1,1,1.6,30,0,0,3400,0,0,0,3400,1,1,3
2009,"2233002906","223300290601",1,2,2,3,2,,15,3,,,,,,,,,,,,,,,,
2009,"2233002906","223300290602",2,1,,1,1,8,,,,,,,,,,,,,,,,,,
2009,"2233002906","223300290603",3,2,2,1,3,,,,10,10,1,1,0.3,10,0,0,3000,0,0,0,3000,1,1,3
2009,"2233002906","223300290604",4,2,2,1,1,10,,,,,,,,,,,,,,,,,,
2009,"2233002908","223300290801",1,1,,1,1,9,,,,,,,,,,,,,,,,,,
2009,"2233002909","223300290901",1,1,,2,2,,15,3,,,,,,,,,,,,,,,,
2009,"2233002909","223300290902",2,2,1,2,2,,16,9,,,,,,,,,,,,,,,,
2009,"2233002909","223300290903",3,1,,1,2,,13,10,,,,,,,,,,,,,,,,
2009,"2233002909","223300290905",5,1,,1,2,,15,10,,,,,,,,,,,,,,,,
2009,"2233002910","223300291001",1,1,,4,2,,16,9,,,,,,,,,,,,,,,,
