"year","HHID","h15cq2","h15cq3","h15cq4","h15cq5","h15cq6","h15cq7","h15cq8","h15cq9","h15cq10"
2009,"3071000208",452,48,8,2400,,,,,300
2009,"3071000208",454,,,500,,,,,
2009,"3071000208",455,,,600,,,,,
2009,"3071000208",457,84,1,800,,,,,800
2009,"3071000208",464,,,50000,,,,,
2009,"3071000208",467,,,2000,,,,,
2009,"3071000208",502,,,2000,,,,,
2009,"3071000210",302,,,,,150000,,,
2009,"3071000210",305,,,8000,,,,,
2009,"3071000210",306,,,83942,,,,,
2009,"3071000210",308,3,1,2000,,,,,2000
2009,"3071000210",309,10,1,20000,,,,,20000
2009,"3071000210",451,84,3,300,,,,,100
2009,"3071000210",452,47,5,5000,,,,,1000
2009,"3071000210",453,46,1,2000,,,,,2000
2009,"3071000210",454,,,1000,,,,,
2009,"3071000210",457,84,1,1000,,,,,1000
2009,"3071000210",461,,,5000,,,,,
2009,"3071000210",467,,,25000,,,,,
2009,"3071000210",503,,,60000,,,,,
2009,"3071000210",604,,,25000,,,,,
2009,"3071000211",302,,,,,20000,,,
2009,"3071000211",305,,,,,,,25000,
2009,"3071000211",308,3,0.5,1600,,,,,3200
2009,"3071000211",309,22,1,1500,,,,,1500
2009,"3071000211",310,66,,,,,4,4000,1000
2009,"3071000211",451,54,,,,,3,150,50
2009,"3071000211",452,47,,,,,1,1200,1200
2009,"3071000211",453,46,2,2000,,,,,1000
2009,"3071000211",454,,,900,,,,,
2009,"3071000211",455,,,700,,,,,
2009,"3071000211",457,84,,,,,2,1700,850
2009,"3071000211",467,,,14000,,,,,
2009,"3071000211",502,,,3100,,,,,
2009,"3071000501",302,,,,,5000,,,
2009,"3071000501",305,,,,,,,12000,
2009,"3071000501",308,4,20,2000,,,,,100
2009,"3071000501",309,22,3,6000,,,,,2000
2009,"3071000501",451,54,3,150,,,,,50
2009,"3071000501",452,47,1,2200,,,,,2200
2009,"3071000501",454,,,800,,,,,
2009,"3071000501",455,,,1500,,,,,
2009,"3071000501",457,84,1,1000,,,,,1000
2009,"3071000501",467,,,6000,,,,,
2009,"3071000503",301,,,50000,,,,,
2009,"3071000503",305,,,30000,,,,,
2009,"3071000503",306,,,10000,,,,,
2009,"3071000503",309,9,1,18000,,,,,18000
2009,"3071000503",451,5,3,150,,,,,50
2009,"3071000503",452,47,4,8800,,,,,2200
2009,"3071000503",453,46,1,1000,,,,,1000
2009,"3071000503",454,,,1600,,,,,
2009,"3071000503",455,,,5000,,,,,
2009,"3071000503",461,,,3500,,,,,
2009,"3071000503",464,,,30000,,,,,
2009,"3071000503",465,,,6000,,,,,
2009,"3071000503",467,,,40000,,,,,
2009,"3071000503",503,,,50500,,,,,
2009,"3071000506",302,,,,,10000,,,
2009,"3071000506",305,,,7000,,,,,
2009,"3071000506",308,3,1,2400,,,,,1200
2009,"3071000506",309,9,0.5,8500,,,,,17000
2009,"3071000506",451,54,6,300,,,,,50
2009,"3071000506",452,48,10,3000,,,,,300
2009,"3071000506",453,46,1,2000,,,,,2000
2009,"3071000506",454,,,1000,,,,,
2009,"3071000506",455,,,1000,,,,,
2009,"3071000506",457,84,1,1000,,,,,1000
2009,"3071000506",467,,,40000,,,,,
2009,"3071000507",301,,,7500,,,,,
2009,"3071000507",305,,,500,,,,,
2009,"3071000507",308,3,0.5,2500,,,,,2500
2009,"3071000507",309,10,1,16000,,,,,16000
2009,"3071000507",451,54,6,300,,,,,50
2009,"3071000507",452,48,15,4500,,,,,300
2009,"3071000507",454,,,1500,,,,,
2009,"3071000507",456,,,25000,,,,,
2009,"3071000507",457,84,2,1600,,,,,800
2009,"3071000507",464,,,20000,,,,,
2009,"3071000507",465,,,700,,,,,
2009,"3071000507",503,,,19500,,,,,
2009,"3071000507",604,,,2500,,,,2000,
2009,"3071000701",301,,,5000,,,,,
2009,"3071000701",308,4,8,2400,,,,,300
2009,"3071000701",309,64,6,1800,,,,,300
2009,"3071000701",451,54,2,200,,,,,100
2009,"3071000701",452,48,15,4500,,,,,300
2009,"3071000701",454,,,600,,,,,
2009,"3071000701",455,,,600,,,,,
2009,"3071000701",457,84,1,800,,,,,800
2009,"3071000701",467,,,5000,,,,,
2009,"3071000701",502,,,1200,,,,,
2009,"3071000701",604,,,2000,,,,,
2009,"3071000701",605,,,15000,,,,,
2009,"3071000702",302,,,,,200000,,,
2009,"3071000702",305,,,30000,,,,,
2009,"3071000702",308,3,2,4000,,,,,2000
2009,"3071000702",309,9,1,20000,,,,,20000
2009,"3071000702",451,54,8,400,,,,,400
2009,"3071000702",452,47,5,5000,,,,,1000
2009,"3071000702",454,,,2000,,,,,
2009,"3071000702",455,,,1500,,,,,
2009,"3071000702",467,,,80000,,,,,
2009,"3071000702",603,,,60000,,,,,
2009,"3071000702",604,,,4000,,,,,
2009,"3071000703",301,,,35000,,,,,
2009,"3071000703",305,,,2500,,,,,
2009,"3071000703",306,,,27000,,,,,
2009,"3071000703",308,27,2,500,,,,,250
2009,"3071000703",309,9,1,18000,,,,,18000
2009,"3071000703",451,54,1,50,,,,,50
2009,"3071000703",452,46,4,4000,,,,,1000
2009,"3071000703",453,4,3,4500,,,,,1500
2009,"3071000703",454,,,1800,,,,,
2009,"3071000703",467,,,20000,,,,,
2009,"3071000703",502,,,8000,,,,,
2009,"3071000703",503,,,69100,,,,,
2009,"3071000703",604,,,2000,,,,,
2009,"3071000704",302,,,,,15000,,,
2009,"3071000704",305,,,200,,,,,
2009,"3071000704",308,26,1,1000,,,,,1000
2009,"3071000704",310,66,,,,,12,12000,12000
2009,"3071000704",451,54,6,300,,,,,50
2009,"3071000704",452,47,8,,,,,,1200
2009,"3071000704",454,,,2000,,,,,
2009,"3071000704",457,84,1,1000,,,,,1000
2009,"3071000704",467,,,23000,,,,,
2009,"3071000704",502,,,64000,,,,,
2009,"3071000704",604,,,5000,,,,,
2009,"307100070403",302,,,,,4000,,,
2009,"307100070403",305,,,200,,,,,
2009,"307100070403",308,4,9,900,,,,,100
2009,"307100070403",310,66,,,,,4,4000,1000
2009,"307100070403",451,54,5,500,,,,,100
2009,"307100070403",452,46,6,1800,,,,,300
2009,"307100070403",454,,,1000,,,,,
2009,"307100070403",455,,,1500,,,,,
2009,"307100070403",467,,,,,,,500,
2009,"307100070405",303,,,,,,,30000,
2009,"307100070405",305,,,12000,,,,,
2009,"307100070405",308,3,4,10000,,,,,2500
2009,"307100070405",309,9,0.5,9000,,,,,18000
2009,"307100070405",451,54,6,300,,,,,50
2009,"307100070405",452,47,5,6000,,,,,1200
2009,"307100070405",453,46,2,3000,,,,,1500
2009,"307100070405",454,,,1000,,,,,
2009,"307100070405",467,,,25000,,,,,
2009,"307100070405",604,,,6000,,,,,
2009,"3071000706",301,,,20000,,,,,
2009,"3071000706",305,,,,,,,12000,
2009,"3071000706",308,28,4,2000,,,,,500
2009,"3071000706",309,10,1,20000,,,,,20000
2009,"3071000706",451,54,6,600,,,,,100
2009,"3071000706",452,48,15,4500,,,,,300
2009,"3071000706",453,46,1,1000,,,,,1000
2009,"3071000706",454,,,700,,,,,
2009,"3071000706",455,,,1000,,,,,
2009,"3071000706",457,84,1,1000,,,,,1000
2009,"3071000706",463,,,12000,,,,,
2009,"3071000706",467,,,50000,,,,,
2009,"3071000706",503,,,4000,,,,,
2009,"3071000706",604,,,3500,,,,,
2009,"3071000714",302,,,,,10000,,,
2009,"3071000714",304,,,60000,,,,,
2009,"3071000714",308,3,2,4000,,,,,2000
2009,"3071000714",309,9,1,20000,,,,,20000
2009,"3071000714",310,66,,,,,3,3000,1000
2009,"3071000714",451,54,4,200,,,,,50
2009,"3071000714",452,47,4,4000,,,,,1000
2009,"3071000714",454,,,1000,,,,,
2009,"3071000714",455,,,2800,,,,,
2009,"3071000714",458,,,2000,,,,,
2009,"3071000714",464,,,30000,,,,,
2009,"3071000714",467,,,20000,,,,,
2009,"3071000714",503,,,50000,,,,,
2009,"3071000714",604,,,1000,,,,,
2009,"3073001201",302,,,,,5000,,,
2009,"3073001201",305,,,,,,,12000,
2009,"3073001201",308,3,1,3000,,,,,3000
2009,"3073001201",310,66,,,,,30,30000,1000
2009,"3073001201",451,54,3,150,,,,,50
2009,"3073001201",452,47,2,2800,,,,,1400
2009,"3073001201",457,84,1,900,,,,,900
2009,"3073001201",461,,,3700,,,,,
2009,"3073001201",468,,,600,,,,,
2009,"3073001201",502,,,15000,,,,,
2009,"3073001201",503,,,4500,,,,,
2009,"3073001204",302,,,,,15000,,,
2009,"3073001204",305,,,500,,,,,
2009,"3073001204",308,3,1,1000,,,,,1000
2009,"3073001204",310,66,15,45000,,,,,3000
2009,"3073001204",451,54,4,200,,,,,50
2009,"3073001204",452,47,1,1200,,,,,1200
2009,"3073001204",455,,,800,,,,,
2009,"3073001204",457,84,1,900,,,,,900
2009,"3073001204",465,,,1000,,,,,
2009,"3073001204",467,,,5000,,,,,
2009,"3073001204",503,,,24000,,,,,
2009,"3073001204",601,,,1000,,,,,
2009,"3073001204",604,,,1500,,,,,
2009,"3073001206",302,,,,,10000,,,
2009,"3073001206",305,,,,,,,4000,
2009,"3073001206",308,28,3,1800,,,,,600
2009,"3073001206",310,66,,,,,3,6000,2000
2009,"3073001206",451,54,3,150,,,,,50
2009,"3073001206",452,47,2,2000,,,,,1000
2009,"3073001206",454,,,800,,,,,
2009,"3073001206",455,,,800,,,,,
2009,"3073001206",468,,,1200,,,,,
2009,"3073001206",503,,,21000,,,,,
2009,"3073001207",302,,,,,40000,,,
2009,"3073001207",305,,,,,,,1000,
2009,"3073001207",308,3,1,1800,,,,,1800
2009,"3073001207",309,9,1,18000,,,,,18000
2009,"3073001207",451,54,10,500,,,,,50
2009,"3073001207",452,47,10,12000,,,,,1200
2009,"3073001207",454,,,3000,,,,,
2009,"3073001207",455,,,2500,,,,,
2009,"3073001207",457,84,4,4000,,,,,1000
2009,"3073001207",465,,,3000,,,,,
2009,"3073001207",467,,,22000,,,,,
2009,"3073001207",502,,,4500,,,,,
2009,"3073001207",503,,,8000,,,,,
2009,"3073001207",604,,,28000,,,,,
2009,"3073001208",302,,,,,10000,,,
2009,"3073001208",305,,,,,,,12000,
2009,"3073001208",308,4,10,2000,,,,,200
2009,"3073001208",310,66,,,,,20,20000,1000
2009,"3073001208",451,54,2,100,,,,,50
2009,"3073001208",452,47,1,1200,,,,,1200
2009,"3073001208",455,,,700,,,,,
2009,"3073001208",461,,,5000,,,,,
2009,"3073001208",502,,,500,,,,,
2009,"3073001209",302,,,,,60000,,,
2009,"3073001209",305,,,15000,,,,,
2009,"3073001209",308,3,1.5,2700,,,,,1800
2009,"3073001209",309,9,1,18000,,,,,18000
2009,"3073001209",451,54,6,300,,,,,50
2009,"3073001209",452,47,8,4800,,,,,1200
2009,"3073001209",454,,,2000,,,,,
2009,"3073001209",455,,,1500,,,,,
2009,"3073001209",457,84,1,1000,,,,,1000
2009,"3073001209",465,,,1600,,,,,
2009,"3073001209",467,,,40000,,,,,
2009,"3073001209",503,,,85700,,,,,
2009,"3073001209",601,,,3500,,,,,
2009,"3073001209",604,,,3000,,,,,
2009,"3073001210",302,,,,,180000,,,
2009,"3073001210",305,,,,,,,12000,
2009,"3073001210",308,3,1.5,3000,,,,,2000
2009,"3073001210",310,66,,,10,30000,,,3000
2009,"3073001210",451,54,8,400,,,,,50
2009,"3073001210",452,47,3,3600,,,,,1200
2009,"3073001210",455,,,1600,,,,,
2009,"3073001210",457,84,1,900,,,,,900
2009,"3073001210",465,,,8000,,,,,
2009,"3073001210",468,,,5000,,,,,
2009,"3073001210",502,,,1200,,,,,
2009,"3073001210",503,,,4000,,,,,
2009,"3073001210",604,,,2000,,,,,
2009,"3073001701",302,,,,,3000,,,
2009,"3073001701",305,,,,,,,12000,
2009,"3073001701",308,3,0.5,1200,,,,,2400
2009,"3073001701",310,66,,,12,12000,,,1000
2009,"3073001701",451,54,4,200,,,,,50
2009,"3073001701",452,47,1,1200,,,,,1200
2009,"3073001701",455,,,800,,,,,
2009,"3073001701",502,,,2200,,,,,
2009,"3073001701",503,,,18000,,,,,
2009,"3073001702",302,,,,,10000,,,
2009,"3073001702",306,,,,,,,14000,
2009,"3073001702",308,3,0.5,1500,,,,,3000
2009,"3073001702",310,66,,,,,10,5000,500
2009,"3073001702",451,55,4,200,,,,,50
2009,"3073001702",452,48,12,3600,,,,,300
2009,"3073001702",455,,,1400,,,,,
2009,"3073001702",468,,,600,,,,,
2009,"3073001702",502,,,15000,,,,,
2009,"3073001702",503,,,100,,,,,
2009,"3073001702",601,,,500,,,,,
2009,"3073001703",302,,,,,10000,,,
2009,"3073001703",306,,,,,,,5000,
2009,"3073001703",308,24,1,1000,,,,,1000
2009,"3073001703",310,66,,,5,5000,,,1000
2009,"3073001703",451,54,4,200,,,,,200
2009,"3073001703",452,47,1,1200,,,,,1200
2009,"3073001703",502,,,1000,,,,,
2009,"3073001703",503,,,,,,,35500,
2009,"3073001706",302,,,,,3000,,,
2009,"3073001706",305,,,,,,,8000,
2009,"3073001706",308,4,1,200,,,,,200
2009,"3073001706",310,66,,,,,2,4000,2000
2009,"3073001706",451,54,2,100,,,,,50
2009,"3073001706",452,48,2,600,,,,,300
2009,"3073001706",502,,,200,,,,,
2009,"3073001707",302,,,,,3000,,,
2009,"3073001707",305,,,,,,,6000,
2009,"3073001707",308,3,0.5,1200,,,,,2400
2009,"3073001707",310,66,,,,,10,10000,1000
2009,"3073001707",451,54,3,150,,,,,50
2009,"3073001707",452,47,0.5,500,,,,,1000
2009,"3073001707",455,,,800,,,,,
2009,"3073001707",457,84,1,900,,,,,900
2009,"3073001707",502,,,9000,,,,,
2009,"307300170702",302,,,,,5000,,,
2009,"307300170702",305,,,,,,,6000,
2009,"307300170702",308,26,2,2000,,,,,1000
2009,"307300170702",310,66,,,,,4,8000,2000
2009,"307300170702",451,54,3,150,,,,,50
2009,"307300170702",452,47,2,2400,,,,,1200
2009,"307300170702",455,,,1500,,,,,
2009,"307300170702",457,84,1,1000,,,,,1000
2009,"307300170702",468,,,600,,,,,
2009,"307300170702",502,,,400,,,,,
2009,"3073001708",302,,,,,10000,,,
2009,"3073001708",305,,,,,,,500,
2009,"3073001708",308,28,6,3000,,,,,500
2009,"3073001708",310,66,,,6,3000,10,5000,500
2009,"3073001708",451,54,3,150,,,,,50
2009,"3073001708",452,46,12,3600,,,,,300
2009,"3073001708",502,,,2000,,,,,
2009,"307300170803",302,,,,,5000,,,
2009,"307300170803",305,,,,,,,18000,
2009,"307300170803",308,3,0.5,1400,,,,,2800
2009,"307300170803",310,66,,,10,2000,,,200
2009,"307300170803",451,54,2,200,,,,,100
2009,"307300170803",452,1,1,3000,,,,,3000
2009,"307300170803",453,85,1,2500,,,,,2500
2009,"307300170803",455,,,2500,,,,,
2009,"307300170803",457,84,1.5,1500,,,,,
2009,"307300170803",461,,,12500,,,,,
2009,"307300170803",502,,,16000,,,,,
2009,"307300170804",302,,,,,7000,,,
2009,"307300170804",306,,,,,,,7000,
2009,"307300170804",308,3,1,2500,,,,,2500
2009,"307300170804",310,66,,,,,4,2000,500
2009,"307300170804",451,54,4,200,,,,,50
2009,"307300170804",452,47,2,2400,,,,,1200
2009,"307300170804",455,,,1250,,,,,
2009,"307300170804",457,84,1,900,,,,,900
2009,"307300170804",502,,,2000,,,,,
2009,"307300170804",604,,,500,,,,,
2009,"3073001709",302,,,,,5000,,,
2009,"3073001709",305,,,,,,,8000,
2009,"3073001709",308,28,2,1000,,,,,500
2009,"3073001709",310,66,,,,,3,3000,1000
2009,"3073001709",451,54,3,150,,,,,50
2009,"3073001709",452,47,1,1200,,,,,1200
2009,"3073001709",502,,,1500,,,,,
2009,"3073001710",302,,,,,20000,,,
2009,"3073001710",305,,,,,,,6000,
2009,"3073001710",308,28,2,1200,,,,,600
2009,"3073001710",310,66,,,,,20,10000,500
2009,"3073001710",451,54,4,200,,,,,50
2009,"3073001710",452,47,1,2000,,,,,2000
2009,"3073001710",454,,,3000,,,,,
2009,"3073001710",455,,,1000,,,,,
2009,"3073001710",461,,,3500,,,,,
2009,"3073001710",467,,,9000,,,,,
2009,"3073001710",502,,,5100,,,,,
2009,"3073001714",302,,,,,9000,,,
2009,"3073001714",305,,,,,,,16800,
2009,"3073001714",308,3,1,2500,,,,,2500
2009,"3073001714",310,66,,,,,5,10000,2000
2009,"3073001714",451,54,3,150,,,,,50
2009,"3073001714",452,47,2,4000,,,,,2000
2009,"3073001714",455,,,2500,,,,,
2009,"3073001714",457,84,1,1000,,,,,1000
2009,"3073001714",461,,,9500,,,,,
2009,"3073001714",467,,,14000,,,,,
2009,"3073001714",502,,,12500,,,,,
2009,"3073001801",302,,,,,4000,,,
2009,"3073001801",304,,,3000,,,,10000,
2009,"3073001801",305,,,,,,,12000,
2009,"3073001801",308,28,2,1200,,,,,600
2009,"3073001801",310,66,,,,,10,5000,500
2009,"3073001801",451,54,3,150,,,,,50
2009,"3073001801",452,47,1,1000,,,,,1000
2009,"3073001801",457,84,1,900,,,,,900
2009,"3073001801",461,,,5000,,,,,
2009,"3073001801",467,,,20000,,,,,
2009,"3073001801",503,,,3300,,,,,
2009,"3073001802",302,,,,,12000,,,
2009,"3073001802",305,,,1000,,,,,
2009,"3073001802",308,3,0.5,600,,,,,1200
2009,"3073001802",310,66,,,10,10000,,,1000
2009,"3073001802",451,54,6,300,,,,,50
2009,"3073001802",452,47,4,4800,,,,,1200
2009,"3073001802",455,,,1000,,,,,
2009,"3073001802",467,,,14000,,,,,
2009,"3073001802",503,,,5000,,,,,
2009,"3073001802",601,,,4000,,,,,
2009,"3073001802",604,,,1000,,,,,
2009,"3073001803",308,4,10,2000,,,,,200
2009,"3073001803",310,66,,,,,2,1000,500
2009,"3073001803",451,54,4,200,,,,,50
2009,"3073001803",452,48,5,1500,,,,,300
2009,"3073001803",454,,,700,,,,,
2009,"3073001803",455,,,700,,,,,
2009,"3073001803",467,,,1200,,,,,
2009,"3073001803",502,,,2500,,,,,
2009,"3073001804",303,,,,,,,12500,
2009,"3073001804",305,,,,,,,6000,
2009,"3073001804",308,28,1,600,,,,,600
2009,"3073001804",310,66,,,,,8,8000,1000
2009,"3073001804",451,54,4,200,,,,,50
2009,"3073001804",452,47,1.5,1800,,,,,1200
2009,"3073001804",455,,,2500,,,,,
2009,"3073001804",457,84,1,900,,,,,900
2009,"3073001804",467,,,2000,,,,,
2009,"3073001804",502,,,4000,,,,,
2009,"3073001805",302,,,,,4000,,,
2009,"3073001805",305,,,200,,,,,
2009,"3073001805",308,4,15,3000,,,,,200
2009,"3073001805",310,66,,,,,12,48000,4000
2009,"3073001805",451,54,2,100,,,,,50
2009,"3073001805",452,47,1,1200,,,,,1200
2009,"3073001805",468,,,600,,,,,
2009,"3073001805",502,,,9500,,,,,
2009,"3073001805",601,,,500,,,,,
2009,"3073001806",302,,,,,3000,,,
2009,"3073001806",305,,,,,,,8000,
2009,"3073001806",308,28,1,650,,,,,650
2009,"3073001806",310,66,,,,,4,4000,1000
2009,"3073001806",451,54,2,100,,,,,50
2009,"3073001806",452,47,1,1200,,,,,1200
2009,"3073001806",455,,,1500,,,,,
2009,"3073001806",457,84,2,2000,,,,,1000
2009,"3073001806",463,,,12000,,,,,
2009,"3073001808",302,,,,,10000,,,
2009,"3073001808",305,,,500,,,,,
2009,"3073001808",308,28,4,2000,,,,,500
2009,"3073001808",310,66,,,10,5000,,,500
2009,"3073001808",451,54,8,800,,,,,100
2009,"3073001808",452,47,6,8400,,,,,1400
2009,"3073001808",454,,,1600,,,,,
2009,"3073001808",455,,,1600,,,,,
2009,"3073001808",457,84,1,900,,,,,900
2009,"3073001808",461,,,2100,,,,,
2009,"3073001808",502,,,8500,,,,,
2009,"3073001808",604,,,,,,,1500,
2009,"3073001809",302,,,,,3000,,,
2009,"3073001809",305,,,,,,,4000,
2009,"3073001809",308,4,8,1600,,,,,200
2009,"3073001809",310,66,,,,,10,10000,1000
2009,"3073001809",451,54,4,200,,,,,50
2009,"3073001809",452,48,4,1200,,,,,300
2009,"3073001809",455,,,800,,,,,
2009,"3073001810",302,,,,,8000,,,
2009,"3073001810",305,,,1000,,,,,
2009,"3073001810",308,26,1,1000,,,,,1000
2009,"3073001810",310,66,,,2,2000,,,1000
2009,"3073001810",451,54,2,100,,,,,50
2009,"3073001810",452,46,5,1500,,,,,3000
2009,"3073001811",305,,,500,,,,,
2009,"3073001811",308,3,0.25,600,,,,,2400
2009,"3073001811",310,66,,,,,3,1500,500
2009,"3073001811",451,54,2,100,,,,,50
2009,"3073001811",452,47,3,3600,,,,,1200
2009,"3073001811",464,,,26000,,,,,
2009,"3073001811",503,,,1000,,,,,
2009,"3073002201",302,,,,,5000,,,
2009,"3073002201",304,,,6000,,,,9000,
2009,"3073002201",305,,,,,,,2000,
2009,"3073002201",308,4,8,2400,,,,,300
2009,"3073002201",310,66,,,4,4000,,,1000
2009,"3073002201",451,54,4,200,,,,,50
2009,"3073002201",452,48,8,4000,,,,,500
2009,"3073002201",455,,,2000,,,,,
2009,"3073002201",457,84,1,1000,,,,,1000
2009,"3073002201",467,,,4000,,,,,
2009,"3073002201",503,,,200,,,,,
2009,"3073002201",505,,,1000,,,,,
2009,"3073002201",601,,,500,,,,,
2009,"3073002201",604,,,500,,,,,
2009,"307300220105",302,,,,,10000,,,
2009,"307300220105",305,,,,,,,6000,
2009,"307300220105",308,3,0.5,1100,,,,,2200
2009,"307300220105",310,66,,,,,15,9000,600
2009,"307300220105",452,47,1,1200,,,,,1200
2009,"307300220105",453,46,1,2000,,,,,2000
2009,"307300220105",454,,,1000,,,,,
2009,"307300220105",455,,,800,,,,,
2009,"307300220105",457,84,2,2000,,,,,1000
2009,"307300220105",461,,,16500,,,,,
2009,"307300220105",467,,,15000,,,,,
2009,"307300220105",503,,,34000,,,,,
2009,"307300220105",504,,,1000,,,,,
2009,"3073002202",301,,,4000,,,,,
2009,"3073002202",304,,,8000,,,,,
2009,"3073002202",305,,,1000,,,,,
2009,"3073002202",308,3,0.5,800,,,,,1500
2009,"3073002202",309,64,2,1000,,,,,1000
2009,"3073002202",451,54,2,100,,,,,50
2009,"3073002202",452,47,1,2200,,,,,2200
2009,"3073002202",453,46,1,1000,,,,,1000
2009,"3073002202",454,,,1000,,,,,
2009,"3073002202",457,85,1,350,,,,,350
2009,"3073002202",458,,,500,,,,,
2009,"3073002202",461,,,2100,,,,,
2009,"3073002202",467,,,2500,,,,,
2009,"3073002202",502,,,8000,,,,,
2009,"3073002202",604,,,1000,,,,,
2009,"3073002203",302,,,,,4000,,,
2009,"3073002203",305,,,,,,,12000,
2009,"3073002203",308,27,3,1800,,,,,600
2009,"3073002203",310,66,,,,,10,5000,500
2009,"3073002203",451,54,4,200,,,,,50
2009,"3073002203",452,47,1,1200,,,,,1200
2009,"3073002203",457,84,1,1000,,,,,1000
2009,"3073002203",461,,,4000,,,,,
2009,"3073002203",467,,,5000,,,,,
2009,"3073002203",503,,,18600,,,,,
2009,"3073002204",302,,,,,4000,,,
2009,"3073002204",305,,,,,,,6000,
2009,"3073002204",308,4,8,2400,,,,,300
2009,"3073002204",310,66,,,,,10,,500
2009,"3073002204",451,54,5,250,,,,,50
2009,"3073002204",452,47,2,2400,,,,,1200
2009,"3073002204",455,,,1200,,,,,
2009,"3073002204",457,84,2,1800,,,,,900
2009,"3073002204",468,,,100,,,,,
2009,"3073002204",502,,,15000,,,,,
2009,"3073002205",302,,,,,4000,,,
2009,"3073002205",305,,,,,,,6000,
2009,"3073002205",308,28,3,1500,,,,,500
2009,"3073002205",310,66,,,,,10,5000,500
2009,"3073002205",451,54,2,100,,,,,50
2009,"3073002205",452,47,2,2200,,,,,1100
2009,"3073002205",455,,,1000,,,,,
2009,"3073002205",467,,,10000,,,,,
2009,"3073002205",502,,,500,,,,,
2009,"3073002206",302,,,,,10000,,,
2009,"3073002206",305,,,,,,,1400,
2009,"3073002206",308,4,14,1400,,,,,100
2009,"3073002206",310,66,,,,,3,3000,1000
2009,"3073002206",451,55,2,100,,,,,50
2009,"3073002206",452,47,0.5,1200,,,,,2400
2009,"3073002206",455,,,,,,,800,
2009,"3073002206",502,,,,,,,1200,
2009,"3073002207",302,,,,,15000,,,
2009,"3073002207",304,,,200000,,,,,
2009,"3073002207",305,,,,,,,1000,
2009,"3073002207",308,3,1,1500,,,,,1500
2009,"3073002207",310,66,,,,,8,16000,2000
2009,"3073002207",451,54,4,200,,,,,50
2009,"3073002207",452,47,4,8800,,,,,2200
2009,"3073002207",454,,,800,,,,,
2009,"3073002207",455,,,1500,,,,,
2009,"3073002207",457,84,1,1000,,,,,1000
2009,"3073002207",461,,,8000,,,,,
2009,"3073002207",467,,,6000,,,,,
2009,"3073002207",502,,,3000,,,,,
2009,"3073002208",302,,,,,25000,,,
2009,"3073002208",308,3,1,2000,,,,,2000
2009,"3073002208",310,66,,,,,8,16000,2000
2009,"3073002208",451,54,6,300,,,,,50
2009,"3073002208",452,47,4,4800,,,,,1200
2009,"3073002208",502,,,500,,,,,
2009,"3073002209",302,,,,,5000,,,
2009,"3073002209",305,,,,,,,8000,
2009,"3073002209",308,28,3,1500,,,,,500
2009,"3073002209",310,66,,,,,10,5000,500
2009,"3073002209",451,54,3,150,,,,,50
2009,"3073002209",452,47,2,4400,,,,,2200
2009,"3073002209",453,46,1,1000,,,,,
2009,"3073002209",455,,,1600,,,,,
2009,"3073002209",461,,,10500,,,,,
2009,"3073002209",468,,,600,,,,,
2009,"3073002209",502,,,300,,,,,
2009,"307300220903",303,,,,,,,3000,
2009,"307300220903",305,,,,,,,4000,
2009,"307300220903",308,28,3,1800,,,,,600
2009,"307300220903",310,66,,,,,10,5000,500
2009,"307300220903",451,54,4,200,,,,,50
2009,"307300220903",452,47,1,1200,,,,,1200
2009,"307300220903",455,,,800,,,,,
2009,"307300220903",502,,,1000,,,,,
2009,"307300220903",503,,,6000,,,,,
2009,"307300220903",505,,,,,,,2000,
2009,"3073002210",302,,,,,5000,,,
2009,"3073002210",305,,,,,,,9000,
2009,"3073002210",308,3,0.5,1000,,,,,2000
2009,"3073002210",310,66,,,,,5,5000,1000
2009,"3073002210",451,54,1,50,,,,,50
2009,"3073002210",452,47,2,4400,,,,,2200
2009,"3073002210",454,,,1000,,,,,
2009,"3073002210",455,,,2200,,,,,
2009,"3073002210",457,84,1,1000,,,,,1000
2009,"3073002210",463,,,3000,,,,,
2009,"3073002210",467,,,2000,,,,,
